AccountId,CampaignId,CampaignName,AdsetId,AdsetName,AdId,AdName,AdInsightsDate,Age,Gender,Impressions,Frequency,LinkClicks,Reach,Spend,CampaignStartTime,CampaignEndTime,CampaignObjective
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-01,45-54,unknown,1,1,0,1,0,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-01,55-64,female,66,1.118644,1,59,0.34,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-01,55-64,male,109,1.297619,5,84,0.59,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-01,55-64,unknown,1,1,0,1,0,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-01,65+,female,59,1.156863,3,51,0.45,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-01,65+,male,63,1.166667,2,54,0.3,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,18-24,female,153,1.108696,5,138,0.81,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,18-24,male,226,1.13,9,200,1.31,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,25-34,female,116,1.16,6,100,0.57,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,25-34,male,293,1.205761,9,243,1.47,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,25-34,unknown,1,1,0,1,0,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,35-44,female,147,1.148438,4,128,0.69,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,35-44,male,357,1.261484,13,283,1.57,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,35-44,unknown,3,1,0,3,0,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,45-54,female,223,1.198925,6,186,1.09,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,45-54,male,318,1.247059,2,255,1.43,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,45-54,unknown,1,1,0,1,0.01,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,55-64,female,156,1.2,8,130,0.91,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,55-64,male,221,1.339394,7,165,1.05,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,55-64,unknown,4,1,0,4,0.03,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,65+,female,112,1.258427,6,89,0.57,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,65+,male,135,1.238532,1,109,0.69,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-02,65+,unknown,5,1,0,5,0.03,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,18-24,female,144,1.099237,3,131,0.96,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,18-24,male,324,1.117241,8,290,1.73,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,18-24,unknown,4,1,0,4,0.03,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,25-34,female,193,1.198758,5,161,0.84,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,25-34,male,451,1.119107,11,403,2.11,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,35-44,female,186,1.148148,1,162,0.83,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,35-44,male,383,1.146707,10,334,1.82,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,35-44,unknown,4,1,0,4,0.01,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,45-54,female,217,1.192308,4,182,1.05,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,45-54,male,351,1.253571,8,280,1.62,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,55-64,female,147,1.080882,2,136,0.86,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,55-64,male,185,1.233333,4,150,1.07,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,55-64,unknown,2,1,0,2,0.01,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,65+,female,97,1.102273,0,88,0.49,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,65+,male,106,1.12766,2,94,0.7,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-03,65+,unknown,5,1.25,0,4,0.05,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,18-24,female,202,1.080214,8,187,1.2,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,18-24,male,405,1.118785,14,362,2.24,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,18-24,unknown,3,1,0,3,0.04,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,25-34,female,175,1.11465,4,157,1.21,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,25-34,male,417,1.112,8,375,2.65,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,35-44,female,142,1.083969,0,131,0.78,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,35-44,male,306,1.112727,9,275,1.48,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,35-44,unknown,2,1,0,2,0.01,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,45-54,female,153,1.077465,2,142,0.87,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,45-54,male,274,1.083004,10,253,1.65,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,45-54,unknown,4,2,0,2,0.03,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,55-64,female,111,1.14433,4,97,0.85,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,55-64,male,153,1.159091,6,132,0.91,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,65+,female,66,1.157895,2,57,0.49,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,65+,male,84,1.2,0,70,0.62,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-04,65+,unknown,7,1.4,0,5,0.04,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,18-24,female,221,1.201087,15,184,1.71,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,18-24,male,250,1.096491,5,228,1.57,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,18-24,unknown,1,1,0,1,0.01,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,25-34,female,166,1.106667,5,150,1.09,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,25-34,male,328,1.119454,11,293,1.72,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,25-34,unknown,2,1,0,2,0.02,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,35-44,female,164,1.171429,5,140,0.94,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,35-44,male,320,1.21673,10,263,1.71,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,35-44,unknown,2,2,0,1,0.01,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,45-54,female,190,1.12426,6,169,1.28,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,45-54,male,269,1.233945,4,218,1.85,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,45-54,unknown,5,1.25,0,4,0.02,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,55-64,female,125,1.168224,5,107,1.25,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,55-64,male,157,1.246032,1,126,1.09,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,55-64,unknown,1,1,0,1,0.01,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,65+,female,104,1.3,3,80,0.8,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,65+,male,100,1.351351,1,74,0.69,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-05,65+,unknown,2,1,0,2,0.01,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,18-24,female,264,1.133047,5,233,1.988774,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,18-24,male,299,1.128302,5,265,1.918817,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,18-24,unknown,2,1,0,2,0.039975,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,25-34,female,195,1.160714,7,168,1.469094,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,25-34,male,333,1.07767,15,309,1.878842,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,25-34,unknown,1,1,0,1,0.009994,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,35-44,female,151,1.179688,2,128,1.109316,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,35-44,male,301,1.127341,7,267,1.858854,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,35-44,unknown,1,1,0,1,0.009994,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,45-54,female,140,1.09375,2,128,0.999384,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,45-54,male,237,1.209184,9,196,1.628996,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,55-64,female,113,1.189474,3,95,0.919433,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,55-64,male,137,1.223214,3,112,1.149291,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,55-64,unknown,1,1,0,1,0,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,65+,female,79,1.234375,0,64,0.719556,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,65+,male,78,1.3,3,60,0.509686,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-06,65+,unknown,1,1,0,1,0.009994,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-07,18-24,female,211,1.110526,4,190,1.47,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-07,18-24,male,279,1.098425,6,254,1.6,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-07,18-24,unknown,2,2,0,1,0.01,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-07,25-34,female,208,1.124324,5,185,1.51,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
456314083428718,120211077368390192,Lexus Enter to Win,120211077368570192,Utah Fans + Retargeting,120211077368590192,Lexus Enter To Win,2024-10-07,25-34,male,403,1.158046,15,348,2.69,2024-10-01 15:13:25,2024-10-23 23:59:00,OUTCOME_TRAFFIC
