CampaignId,CampaignName,CampaignStatus,AdsetId,AdsetName,AdsetGoal,AdId,AdName,AdStatus,AdInsightsDate,Impressions,Reach,CTR,Clicks,UniqueClicks,InlineLinkClicks,UniqueInlineLinkClicks,Spend,PostEngagements,CampaignCreatedTime,CampaignStartTime,CampaignStopTime,CampaignObjective,CampaignDailyBudget,CampaignLifetimeBudget,_BATCH_ID_,_BATCH_LAST_RUN_,Revenue_28d_click,Revenue_28d_view,Revenue_7d_click,Revenue_7d_view,Revenue_1d_click,Revenue_1d_view,Frequency,instagram_permalink_url
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-14,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,150,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120200695485870731,FB23 - Alumni HC vs. UTSA,PAUSED,120200695487810731,FAU Alumni 50 miles,LINK_CLICKS,120200695490490731,FAU Homecoming Graphic,ACTIVE,2023-10-22,0,0,0,0,0,0,0,0,0,2023-10-18 13:23:51,2023-10-18 13:23:52,2023-10-21 18:00:39,OUTCOME_TRAFFIC,,25000,1,2025-01-22 14:55:56,0,0,0,0,0,0,0,https://www.instagram.com/p/CyjGXStAjuj/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-15,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,412,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120200695485870731,FB23 - Alumni HC vs. UTSA,PAUSED,120200695487810731,FAU Alumni 50 miles,LINK_CLICKS,120200695490490731,FAU Homecoming Graphic,ACTIVE,2023-10-23,0,0,0,0,0,0,0,0,0,2023-10-18 13:23:51,2023-10-18 13:23:52,2023-10-21 18:00:39,OUTCOME_TRAFFIC,,25000,1,2025-01-22 14:55:56,0,0,0,0,0,0,0,https://www.instagram.com/p/CyjGXStAjuj/
120200695485870731,FB23 - Alumni HC vs. UTSA,PAUSED,120200695487810731,FAU Alumni 50 miles,LINK_CLICKS,120200695490490731,FAU Homecoming Graphic,ACTIVE,2023-10-24,0,0,0,0,0,0,0,0,0,2023-10-18 13:23:51,2023-10-18 13:23:52,2023-10-21 18:00:39,OUTCOME_TRAFFIC,,25000,1,2025-01-22 14:55:56,0,0,0,0,0,0,0,https://www.instagram.com/p/CyjGXStAjuj/
120200695485870731,FB23 - Alumni HC vs. UTSA,PAUSED,120200695487810731,FAU Alumni 50 miles,LINK_CLICKS,120200695490490731,FAU Homecoming Graphic,ACTIVE,2023-10-25,0,0,0,0,0,0,0,0,0,2023-10-18 13:23:51,2023-10-18 13:23:52,2023-10-21 18:00:39,OUTCOME_TRAFFIC,,25000,1,2025-01-22 14:55:56,0,0,0,0,0,0,0,https://www.instagram.com/p/CyjGXStAjuj/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-16,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,0,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-17,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,0,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120200695485870731,FB23 - Alumni HC vs. UTSA,PAUSED,120200695487810731,FAU Alumni 50 miles,LINK_CLICKS,120200695490490731,FAU Homecoming Graphic,ACTIVE,2023-10-26,0,0,0,0,0,0,0,0,0,2023-10-18 13:23:51,2023-10-18 13:23:52,2023-10-21 18:00:39,OUTCOME_TRAFFIC,,25000,1,2025-01-22 14:55:56,0,0,0,0,0,0,0,https://www.instagram.com/p/CyjGXStAjuj/
120200695485870731,FB23 - Alumni HC vs. UTSA,PAUSED,120200695487810731,FAU Alumni 50 miles,LINK_CLICKS,120200695490490731,FAU Homecoming Graphic,ACTIVE,2023-10-27,0,0,0,0,0,0,0,0,0,2023-10-18 13:23:51,2023-10-18 13:23:52,2023-10-21 18:00:39,OUTCOME_TRAFFIC,,25000,1,2025-01-22 14:55:56,0,0,0,0,0,0,0,https://www.instagram.com/p/CyjGXStAjuj/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-18,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,0,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120200695485870731,FB23 - Alumni HC vs. UTSA,PAUSED,120200695487810731,FAU Alumni 50 miles,LINK_CLICKS,120200695490490731,FAU Homecoming Graphic,ACTIVE,2023-10-28,0,0,0,0,0,0,0,0,0,2023-10-18 13:23:51,2023-10-18 13:23:52,2023-10-21 18:00:39,OUTCOME_TRAFFIC,,25000,1,2025-01-22 14:55:56,0,0,0,0,0,0,0,https://www.instagram.com/p/CyjGXStAjuj/
120200695485870731,FB23 - Alumni HC vs. UTSA,PAUSED,120200695487810731,FAU Alumni 50 miles,LINK_CLICKS,120200695490490731,FAU Homecoming Graphic,ACTIVE,2023-10-29,0,0,0,0,0,0,0,0,0,2023-10-18 13:23:51,2023-10-18 13:23:52,2023-10-21 18:00:39,OUTCOME_TRAFFIC,,25000,1,2025-01-22 14:55:56,0,0,0,0,0,0,0,https://www.instagram.com/p/CyjGXStAjuj/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-19,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,50,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-20,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,270,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-21,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,0,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-22,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,20,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-23,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,0,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-24,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,0,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-25,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,0,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-26,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,0,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-27,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,0,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-28,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,0,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-02-29,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,0,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
120204856933920731,WBB24 Group Tickets,ACTIVE,120204856933990731,Families + 60 mins from Boca + Parents of 24+ + Past Purchasers,LINK_CLICKS,120204856934040731,WBB Group Tickets,ACTIVE,2024-03-01,0,0,0,0,0,0,0,0,0,2024-01-17 15:17:22,2024-01-17 15:17:22,2024-02-04 23:50:01,OUTCOME_TRAFFIC,,50000,89,2025-02-02 04:01:07,0,0,0,0,0,0,0,https://www.instagram.com/p/C2Nujn1AffA/
